Область~ТАО~Кількість виборців
Черкаська область~Монастирищенський р-н~28661
Черкаська область~Смілянський р-н~27947
Черкаська область~Тальнівський р-н~30252
Черкаська область~Уманський р-н~35977
Черкаська область~Христинівський р-н~27715
Черкаська область~Черкаський р-н~64285
Черкаська область~Чигиринський р-н~25449
Черкаська область~Чорнобаївський р-н~34777
Черкаська область~Шполянський р-н~36764
Черкаська область~м.Ватутіне~14160
Черкаська область~м.Золотоноша~22679
Черкаська область~м.Канів~22595
Черкаська область~м.Сміла~54432
Черкаська область~м.Умань~63823
Черкаська область~м.Черкаси~234301
Черкаська область~Придніпровський р-н~113689
Черкаська область~Соснівський р-н~120612
Чернівецька область~Вижницький р-н~45989
Чернівецька область~Герцаївський р-н~25960
Чернівецька область~Глибоцький р-н~55946
Чернівецька область~Заставнівський р-н~42303
Чернівецька область~Кельменецький р-н~33383
Чернівецька область~Кіцманський р-н~55960
Чернівецька область~Новоселицький р-н~65369
Чернівецька область~Путильський р-н~19195
Чернівецька область~Сокирянський р-н~36079
Чернівецька область~Сторожинецький р-н~75142
Чернівецька область~Хотинський р-н~51688
Чернівецька область~м.Новодністровськ~8689
Чернівецька область~м.Чернівці~189629
Чернівецька область~Першотравневий р-н~56917
Чернівецька область~Садгірський р-н~23607
Чернівецька область~Шевченківський р-н~109105
Чернігівська область~Бахмацький р-н~37107
Чернігівська область~Бобровицький р-н~26317
Чернігівська область~Борзнянський р-н~28140
Чернігівська область~Варвинський р-н~14173
Чернігівська область~Городнянський р-н~23939
Чернігівська область~Ічнянський р-н~26155
Чернігівська область~Козелецький р-н~41243
Чернігівська область~Коропський р-н~19813
Чернігівська область~Корюківський р-н~21966
Чернігівська область~Куликівський р-н~14655
Чернігівська область~Менський р-н~31401
Чернігівська область~Ніжинський р-н~24104
Чернігівська область~Новгород-Сіверський р-н~11212
Чернігівська область~Носівський р-н~25687
Чернігівська область~Прилуцький р-н~30042
Чернігівська область~Ріпкинський р-н~23445
Чернігівська область~Семенівський р-н~14763
Чернігівська область~Сосницький р-н~15524
Чернігівська область~Срібнянський р-н~9311
Чернігівська область~Талалаївський р-н~10742
Чернігівська область~Чернігівський р-н~44109
Чернігівська область~Щорський р-н~20065
Чернігівська область~м.Ніжин~59869
Чернігівська область~м.Новгород-Сіверський~10921
Чернігівська область~м.Прилуки~49676
Чернігівська область~м.Чернігів~229036
Чернігівська область~Деснянський р-н~139334
Чернігівська область~Новозаводський р-н~89702
м.Київ~м.Київ~2180257
м.Київ~Голосіївський р-н~178343
м.Київ~Дарницький р-н~285642
м.Київ~Деснянський р-н~288944
м.Київ~Дніпровський р-н~270361
м.Київ~Оболонський р-н~229550
м.Київ~Печерський р-н~91411
м.Київ~Подільський р-н~147097
м.Київ~Святошинський р-н~256497
м.Київ~Солом’янський р-н~252176
м.Київ~Шевченківський р-н~180236
м.Севастополь~м.Севастополь~304808
м.Севастополь~Балаклавський р-н~37622
м.Севастополь~Гагарінський р-н~102397
м.Севастополь~Ленінський р-н~85656
м.Севастополь~Нахімовський р-н~79133
